	id	from	to	nameslabel
7227	MAR05274	haptoglobin|ic	leucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7228	MAR05274	haptoglobin|ic	cysteine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7229	MAR05274	haptoglobin|ic	asparagine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7230	MAR05276	plasminogen|ic	lysine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7231	MAR05276	plasminogen|ic	valine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7232	MAR05276	plasminogen|ic	threonine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7233	MAR05276	plasminogen|ic	glycine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7234	MAR05276	plasminogen|ic	glutamine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7235	MAR05276	plasminogen|ic	arginine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7236	MAR05276	plasminogen|ic	methionine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7237	MAR05276	plasminogen|ic	tyrosine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7238	MAR05276	plasminogen|ic	tryptophan|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7239	MAR05276	plasminogen|ic	serine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7240	MAR05276	plasminogen|ic	phenylalanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7241	MAR05276	plasminogen|ic	alanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7242	MAR05276	plasminogen|ic	isoleucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7243	MAR05276	plasminogen|ic	aspartate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7244	MAR05276	plasminogen|ic	histidine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7245	MAR05276	plasminogen|ic	proline|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7246	MAR05276	plasminogen|ic	glutamate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7247	MAR05276	plasminogen|ic	leucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7248	MAR05276	plasminogen|ic	cysteine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7249	MAR05276	plasminogen|ic	asparagine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7250	MAR05278	prothrombin|ic	lysine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7251	MAR05278	prothrombin|ic	valine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7252	MAR05278	prothrombin|ic	threonine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7253	MAR05278	prothrombin|ic	glycine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7254	MAR05278	prothrombin|ic	glutamine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7255	MAR05278	prothrombin|ic	arginine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7256	MAR05278	prothrombin|ic	methionine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7257	MAR05278	prothrombin|ic	tyrosine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7258	MAR05278	prothrombin|ic	tryptophan|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7259	MAR05278	prothrombin|ic	serine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7260	MAR05278	prothrombin|ic	phenylalanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7261	MAR05278	prothrombin|ic	alanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7262	MAR05278	prothrombin|ic	isoleucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7263	MAR05278	prothrombin|ic	aspartate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7264	MAR05278	prothrombin|ic	histidine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7265	MAR05278	prothrombin|ic	proline|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7266	MAR05278	prothrombin|ic	glutamate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7267	MAR05278	prothrombin|ic	leucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7268	MAR05278	prothrombin|ic	cysteine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7269	MAR05278	prothrombin|ic	asparagine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7270	MAR05280	[apotransferin]|ic	lysine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7271	MAR05280	[apotransferin]|ic	valine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7272	MAR05280	[apotransferin]|ic	threonine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7273	MAR05280	[apotransferin]|ic	glycine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7274	MAR05280	[apotransferin]|ic	glutamine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7275	MAR05280	[apotransferin]|ic	arginine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7276	MAR05280	[apotransferin]|ic	methionine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7277	MAR05280	[apotransferin]|ic	tyrosine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7278	MAR05280	[apotransferin]|ic	tryptophan|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7279	MAR05280	[apotransferin]|ic	serine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7280	MAR05280	[apotransferin]|ic	phenylalanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7281	MAR05280	[apotransferin]|ic	alanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7282	MAR05280	[apotransferin]|ic	isoleucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7283	MAR05280	[apotransferin]|ic	aspartate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7284	MAR05280	[apotransferin]|ic	histidine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7285	MAR05280	[apotransferin]|ic	proline|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7286	MAR05280	[apotransferin]|ic	glutamate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7287	MAR05280	[apotransferin]|ic	leucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7288	MAR05280	[apotransferin]|ic	cysteine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7289	MAR05280	[apotransferin]|ic	asparagine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7290	MAR05282	apoE|ic	lysine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7291	MAR05282	apoE|ic	valine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7292	MAR05282	apoE|ic	threonine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7293	MAR05282	apoE|ic	glycine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7294	MAR05282	apoE|ic	glutamine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7295	MAR05282	apoE|ic	arginine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7296	MAR05282	apoE|ic	methionine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7297	MAR05282	apoE|ic	tyrosine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7298	MAR05282	apoE|ic	tryptophan|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7299	MAR05282	apoE|ic	serine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7300	MAR05282	apoE|ic	phenylalanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7301	MAR05282	apoE|ic	alanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7302	MAR05282	apoE|ic	isoleucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7303	MAR05282	apoE|ic	aspartate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7304	MAR05282	apoE|ic	histidine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7305	MAR05282	apoE|ic	proline|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7306	MAR05282	apoE|ic	glutamate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7307	MAR05282	apoE|ic	leucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7308	MAR05282	apoE|ic	cysteine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7309	MAR05282	apoE|ic	asparagine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7310	MAR05284	apoA1|ic	lysine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7311	MAR05284	apoA1|ic	valine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7312	MAR05284	apoA1|ic	threonine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7313	MAR05284	apoA1|ic	glycine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7314	MAR05284	apoA1|ic	glutamine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7315	MAR05284	apoA1|ic	arginine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7316	MAR05284	apoA1|ic	methionine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7317	MAR05284	apoA1|ic	tyrosine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7318	MAR05284	apoA1|ic	tryptophan|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7319	MAR05284	apoA1|ic	serine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7320	MAR05284	apoA1|ic	phenylalanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7321	MAR05284	apoA1|ic	alanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7322	MAR05284	apoA1|ic	aspartate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7323	MAR05284	apoA1|ic	histidine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7324	MAR05284	apoA1|ic	proline|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7325	MAR05284	apoA1|ic	glutamate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7326	MAR05284	apoA1|ic	leucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7327	MAR05284	apoA1|ic	asparagine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7328	MAR05285	STAR|ic	lysine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7329	MAR05285	STAR|ic	valine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7330	MAR05285	STAR|ic	threonine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7331	MAR05285	STAR|ic	glycine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7332	MAR05285	STAR|ic	glutamine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7333	MAR05285	STAR|ic	arginine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7334	MAR05285	STAR|ic	methionine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7335	MAR05285	STAR|ic	tyrosine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7336	MAR05285	STAR|ic	tryptophan|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7337	MAR05285	STAR|ic	serine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7338	MAR05285	STAR|ic	phenylalanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7339	MAR05285	STAR|ic	alanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7340	MAR05285	STAR|ic	isoleucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7341	MAR05285	STAR|ic	aspartate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7342	MAR05285	STAR|ic	histidine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7343	MAR05285	STAR|ic	proline|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7344	MAR05285	STAR|ic	glutamate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7345	MAR05285	STAR|ic	leucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7346	MAR05285	STAR|ic	cysteine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7347	MAR05285	STAR|ic	asparagine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7348	MAR05286	GM2A|ic	lysine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7349	MAR05286	GM2A|ic	valine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7350	MAR05286	GM2A|ic	threonine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7351	MAR05286	GM2A|ic	glycine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7352	MAR05286	GM2A|ic	glutamine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7353	MAR05286	GM2A|ic	arginine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7354	MAR05286	GM2A|ic	methionine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7355	MAR05286	GM2A|ic	tyrosine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7356	MAR05286	GM2A|ic	tryptophan|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7357	MAR05286	GM2A|ic	serine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7358	MAR05286	GM2A|ic	phenylalanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7359	MAR05286	GM2A|ic	alanine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7360	MAR05286	GM2A|ic	isoleucine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7361	MAR05286	GM2A|ic	aspartate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7362	MAR05286	GM2A|ic	histidine|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7363	MAR05286	GM2A|ic	proline|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
7364	MAR05286	GM2A|ic	glutamate|ic	CTSA CTSG LGMN CTSZ CTSH CTSC CTSD NAPSA CTSL CTSV CTSK CTSS CTSB TPP1 CTSW CTSF CTSE CTSO
